"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.500290025E2,5.238698938E1,5.213073218E0,-1.573382740E1,3.463568449E0,2.565258408E1,6.000000000E0,0.000000000E0
1.510367661E2,5.238701749E1,5.213092697E0,-1.575812367E1,3.441325665E0,1.965686798E1,6.000000000E0,0.000000000E0
1.520345303E2,5.238704579E1,5.213106183E0,-1.578254139E1,3.418175697E0,1.747473907E1,6.000000000E0,0.000000000E0
1.530599661E2,5.238707099E1,5.213117075E0,-1.581113454E1,3.395796776E0,1.621168327E1,6.000000000E0,0.000000000E0
1.541162459E2,5.238709609E1,5.213127562E0,-1.584139101E1,3.392335892E0,1.411233234E1,6.000000000E0,0.000000000E0
1.550267974E2,5.238712804E1,5.213140612E0,-1.587287752E1,3.420268059E0,1.593678665E1,6.000000000E0,0.000000000E0
1.560286472E2,5.238715780E1,5.213156360E0,-1.590716972E1,3.452587366E0,1.500827503E1,6.000000000E0,0.000000000E0
1.570309211E2,5.238719460E1,5.213182363E0,-1.582951544E1,3.468921423E0,1.922581291E1,6.000000000E0,0.000000000E0
1.580422727E2,5.238722972E1,5.213207577E0,-1.568737390E1,3.501398563E0,2.188499069E1,6.000000000E0,0.000000000E0
1.590396016E2,5.238725706E1,5.213234277E0,-1.550670305E1,3.545802593E0,2.375035477E1,6.000000000E0,0.000000000E0
1.600402813E2,5.238728474E1,5.213262014E0,-1.530102864E1,3.579686880E0,3.651935577E1,6.000000000E0,0.000000000E0
1.610457544E2,5.238730896E1,5.213296084E0,-1.507746836E1,3.616861820E0,3.938524628E1,6.000000000E0,0.000000000E0
1.620239988E2,5.238733008E1,5.213329864E0,-1.484221575E1,3.633903265E0,5.198083115E1,6.000000000E0,0.000000000E0
1.630231053E2,5.238736007E1,5.213390423E0,-1.459696178E1,3.645431280E0,5.875888824E1,6.000000000E0,0.000000000E0
1.640351136E2,5.238737992E1,5.213449173E0,-1.434448954E1,3.651479244E0,7.054383087E1,6.000000000E0,0.000000000E0
1.650292980E2,5.238739077E1,5.213514816E0,-1.408716862E1,3.663735628E0,8.770856476E1,6.000000000E0,0.000000000E0
1.660299880E2,5.238738613E1,5.213594417E0,-1.148463098E1,3.705140114E0,9.925177765E1,6.000000000E0,0.000000000E0
1.670393529E2,5.238737617E1,5.213669075E0,-1.126992156E1,3.744314432E0,1.054997940E2,6.000000000E0,0.000000000E0
1.680278502E2,5.238735917E1,5.213738425E0,-1.105429493E1,3.760870457E0,1.060973969E2,6.000000000E0,0.000000000E0
1.690510083E2,5.238734767E1,5.213807914E0,-1.083831779E1,3.768593788E0,1.069509888E2,6.000000000E0,0.000000000E0
1.700503050E2,5.238733647E1,5.213861353E0,-1.062248178E1,3.776682377E0,1.085191422E2,6.000000000E0,0.000000000E0
1.710449736E2,5.238732506E1,5.213929999E0,-1.040713752E1,3.783042669E0,1.096058578E2,6.000000000E0,0.000000000E0
1.720394543E2,5.238731507E1,5.213976338E0,-1.019278357E1,3.795602798E0,1.100486984E2,6.000000000E0,0.000000000E0
1.730511208E2,5.238730278E1,5.214038422E0,-9.979932422E0,3.809544563E0,1.099892426E2,6.000000000E0,0.000000000E0
1.740222305E2,5.238728900E1,5.214105621E0,-9.767884392E0,3.832542896E0,1.095822678E2,6.000000000E0,0.000000000E0
1.750389004E2,5.238727722E1,5.214168924E0,-9.557481235E0,3.831335306E0,1.055863419E2,6.000000000E0,0.000000000E0
1.760239312E2,5.238726793E1,5.214222397E0,-9.349192864E0,3.817322493E0,1.062001801E2,6.000000000E0,0.000000000E0
1.770389813E2,5.238725639E1,5.214274362E0,-9.142747917E0,3.815177917E0,1.079148102E2,6.000000000E0,0.000000000E0
1.780340056E2,5.238724281E1,5.214339536E0,-7.102349665E0,3.838564634E0,1.082851944E2,6.000000000E0,0.000000000E0
1.790399661E2,5.238722946E1,5.214410122E0,-6.937388859E0,3.863876343E0,1.089191208E2,6.000000000E0,0.000000000E0
1.800382864E2,5.238721675E1,5.214474624E0,-5.306636353E0,3.892756462E0,1.098428802E2,6.000000000E0,0.000000000E0
1.810253494E2,5.238720448E1,5.214543969E0,-5.174213836E0,3.908205748E0,1.063700256E2,6.000000000E0,0.000000000E0
1.820407717E2,5.238719306E1,5.214610904E0,-3.862831982E0,3.936755657E0,1.057508011E2,6.000000000E0,0.000000000E0
1.830305717E2,5.238718224E1,5.214673367E0,-3.756737138E0,3.957215548E0,1.095347214E2,6.000000000E0,0.000000000E0
1.840421892E2,5.238716910E1,5.214737541E0,-3.651922823E0,3.968953609E0,1.097215424E2,6.000000000E0,0.000000000E0
1.850680552E2,5.238715757E1,5.214793556E0,-3.548258659E0,3.976018667E0,1.090189285E2,6.000000000E0,0.000000000E0
1.860507646E2,5.238714950E1,5.214840819E0,-3.445798487E0,3.987710476E0,1.087168579E2,6.000000000E0,0.000000000E0
1.870848485E2,5.238713720E1,5.214897036E0,-3.344125325E0,3.997846842E0,1.084657593E2,6.000000000E0,0.000000000E0
1.880411885E2,5.238712555E1,5.214949426E0,-3.243198146E0,3.979707241E0,1.028276138E2,6.000000000E0,0.000000000E0
1.890425562E2,5.238711950E1,5.214994854E0,-3.142993395E0,3.952548265E0,1.049059982E2,6.000000000E0,0.000000000E0
1.900514842E2,5.238711120E1,5.215047424E0,-2.148407584E0,3.964982271E0,1.106527710E2,6.000000000E0,0.000000000E0
1.910422475E2,5.238710088E1,5.215096386E0,-1.342106857E0,3.996647358E0,1.091141281E2,6.000000000E0,0.000000000E0
1.920358416E2,5.238709164E1,5.215142526E0,-6.853248692E-1,4.030219555E0,1.082199936E2,6.000000000E0,0.000000000E0
1.930215387E2,5.238708009E1,5.215198294E0,-1.479049932E-1,4.052715778E0,1.073237534E2,6.000000000E0,0.000000000E0
1.940182003E2,5.238706818E1,5.215262577E0,2.941362223E-1,4.094469547E0,1.080350418E2,6.000000000E0,0.000000000E0
1.950239218E2,5.238706031E1,5.215311171E0,3.303966545E-1,4.086475849E0,1.079902649E2,6.000000000E0,0.000000000E0
1.960307194E2,5.238705130E1,5.215360741E0,3.668455962E-1,4.028576374E0,1.064033585E2,6.000000000E0,0.000000000E0
1.970714889E2,5.238704406E1,5.215402560E0,4.035853106E-1,3.974863291E0,1.102268295E2,6.000000000E0,0.000000000E0
1.980468995E2,5.238703257E1,5.215450648E0,4.406430138E-1,3.913782120E0,1.118294907E2,6.000000000E0,0.000000000E0
1.990230174E2,5.238702079E1,5.215497210E0,4.777891528E-1,3.844842911E0,1.092229691E2,6.000000000E0,0.000000000E0
2.000676112E2,5.238701235E1,5.215535613E0,5.147647347E-1,3.789283752E0,1.081172180E2,6.000000000E0,0.000000000E0
2.010326398E2,5.238700354E1,5.215568006E0,5.514691558E-1,3.735337019E0,1.047117691E2,6.000000000E0,0.000000000E0
2.020399186E2,5.238699212E1,5.215608406E0,5.880488961E-1,3.682523727E0,1.050951996E2,6.000000000E0,0.000000000E0
2.030210603E2,5.238698416E1,5.215657803E0,6.246517488E-1,3.636725903E0,1.068674469E2,6.000000000E0,0.000000000E0
2.040195475E2,5.238697432E1,5.215712495E0,6.609959410E-1,3.603338718E0,1.066619720E2,6.000000000E0,0.000000000E0
2.050347045E2,5.238696625E1,5.215774557E0,1.020087913E0,3.616748333E0,1.068438492E2,6.000000000E0,0.000000000E0
2.060260163E2,5.238695532E1,5.215828227E0,1.049607073E0,3.637893677E0,1.039167328E2,8.000000000E0,0.000000000E0
2.070160807E2,5.238694863E1,5.215878808E0,1.079021299E0,3.648488045E0,1.083399124E2,8.000000000E0,0.000000000E0
2.080299444E2,5.238693955E1,5.215923854E0,1.108489306E0,3.656105757E0,1.109542007E2,8.000000000E0,0.000000000E0
2.090528000E2,5.238692253E1,5.215981657E0,1.138057371E0,3.654929399E0,1.119176559E2,8.000000000E0,0.000000000E0
2.100537242E2,5.238691368E1,5.216018245E0,1.167518949E0,3.622608662E0,1.093951416E2,6.000000000E0,0.000000000E0
2.110227721E2,5.238690184E1,5.216072652E0,1.196921357E0,3.594682932E0,1.111622772E2,6.000000000E0,0.000000000E0
2.120179526E2,5.238688311E1,5.216129910E0,1.226139511E0,3.576593161E0,1.077033081E2,6.000000000E0,0.000000000E0
2.130289041E2,5.238686915E1,5.216192588E0,1.255241232E0,3.582414865E0,1.065801468E2,6.000000000E0,0.000000000E0
2.140314118E2,5.238685487E1,5.216266851E0,1.544505317E0,3.650583029E0,1.083532028E2,8.000000000E0,0.000000000E0
2.150269702E2,5.238683859E1,5.216347402E0,1.780519093E0,3.776156664E0,1.100569687E2,8.000000000E0,0.000000000E0
2.160138786E2,5.238681670E1,5.216446197E0,1.973545673E0,4.003166676E0,1.072130051E2,8.000000000E0,0.000000000E0
2.170323868E2,5.238679268E1,5.216565185E0,2.131371352E0,4.240330696E0,1.048547211E2,8.000000000E0,0.000000000E0
2.180218926E2,5.238677650E1,5.216671820E0,2.262464394E0,4.501684189E0,1.053902817E2,8.000000000E0,0.000000000E0
2.190181665E2,5.238676235E1,5.216781891E0,2.371890825E0,4.738209248E0,1.057067947E2,8.000000000E0,0.000000000E0
2.200222156E2,5.238674906E1,5.216874446E0,2.464193121E0,4.910427570E0,1.088137817E2,8.000000000E0,0.000000000E0
2.210299171E2,5.238674283E1,5.216929465E0,2.541633764E0,4.999177933E0,1.076969376E2,8.000000000E0,0.000000000E0
2.220438483E2,5.238673549E1,5.216992593E0,2.607546884E0,5.010100365E0,1.093610229E2,8.000000000E0,0.000000000E0
2.230387793E2,5.238672196E1,5.217050103E0,2.613158254E0,4.958333969E0,1.101953964E2,8.000000000E0,0.000000000E0
2.240231934E2,5.238670960E1,5.217108818E0,2.619062518E0,4.868155956E0,1.112867279E2,8.000000000E0,0.000000000E0
2.250436572E2,5.238670772E1,5.217140965E0,2.625362342E0,4.732141495E0,1.079672928E2,8.000000000E0,0.000000000E0
2.260437925E2,5.238670316E1,5.217182801E0,2.631933335E0,4.590374470E0,1.041533051E2,8.000000000E0,0.000000000E0
2.270272575E2,5.238669805E1,5.217230578E0,2.638681617E0,4.433128357E0,1.084869843E2,8.000000000E0,0.000000000E0
2.280357359E2,5.238668776E1,5.217254559E0,2.645685854E0,4.281368732E0,1.168907394E2,8.000000000E0,0.000000000E0
2.290512886E2,5.238667831E1,5.217290120E0,2.652793480E0,4.149012566E0,1.153682632E2,8.000000000E0,0.000000000E0
2.300180891E2,5.238666861E1,5.217328631E0,2.660085052E0,4.027941227E0,1.154154816E2,8.000000000E0,0.000000000E0
2.310863062E2,5.238666705E1,5.217338109E0,2.667633504E0,3.920306206E0,1.118776016E2,8.000000000E0,0.000000000E0
2.320456169E2,5.238665993E1,5.217371939E0,2.675408299E0,3.815787077E0,1.086544952E2,8.000000000E0,0.000000000E0
2.330397266E2,5.238665146E1,5.217423007E0,2.683418579E0,3.754121065E0,1.095275726E2,8.000000000E0,0.000000000E0
2.340359762E2,5.238664088E1,5.217470838E0,2.691575185E0,3.707007885E0,1.086616058E2,8.000000000E0,0.000000000E0
2.350389252E2,5.238663080E1,5.217518668E0,2.699766562E0,3.662304878E0,1.048466187E2,8.000000000E0,0.000000000E0
2.360248947E2,5.238662596E1,5.217566048E0,2.707927104E0,3.607900143E0,1.049120789E2,8.000000000E0,0.000000000E0
2.370396508E2,5.238662072E1,5.217621940E0,2.716041162E0,3.548854589E0,1.036881332E2,8.000000000E0,0.000000000E0
2.380211744E2,5.238661270E1,5.217667868E0,2.724161013E0,3.488149405E0,1.015822449E2,8.000000000E0,0.000000000E0
2.390302479E2,5.238660833E1,5.217707123E0,2.732186215E0,3.428041697E0,1.031068192E2,8.000000000E0,0.000000000E0
2.400301351E2,5.238659881E1,5.217762643E0,2.740232900E0,3.370055676E0,1.039562912E2,8.000000000E0,0.000000000E0
2.410246982E2,5.238659126E1,5.217813538E0,2.748346345E0,3.322088480E0,1.045542603E2,8.000000000E0,0.000000000E0
2.420291572E2,5.238658089E1,5.217868641E0,2.756302836E0,3.309041262E0,1.062569962E2,8.000000000E0,0.000000000E0
2.430068077E2,5.238657238E1,5.217919426E0,2.764343058E0,3.324109077E0,1.070855713E2,8.000000000E0,0.000000000E0
2.440137147E2,5.238656293E1,5.217967497E0,2.772339236E0,3.319166422E0,1.069502716E2,8.000000000E0,0.000000000E0
2.450288120E2,5.238655187E1,5.218022429E0,2.780242590E0,3.306762934E0,1.073096085E2,8.000000000E0,0.000000000E0
2.460186119E2,5.238654360E1,5.218075133E0,2.788176357E0,3.310060978E0,1.069375076E2,6.000000000E0,0.000000000E0
2.470570814E2,5.238652762E1,5.218140907E0,2.796220303E0,3.355018377E0,1.069780273E2,6.000000000E0,0.000000000E0
2.480241990E2,5.238651352E1,5.218205212E0,2.804186947E0,3.385765076E0,1.067022171E2,6.000000000E0,0.000000000E0
2.490317675E2,5.238650292E1,5.218249600E0,2.812246501E0,3.384303808E0,1.103851318E2,6.000000000E0,0.000000000E0
2.500200330E2,5.238649615E1,5.218287653E0,2.820441862E0,3.390129566E0,1.103919144E2,8.000000000E0,0.000000000E0
2.510525733E2,5.238647728E1,5.218361544E0,2.828663746E0,3.428830862E0,1.114346542E2,8.000000000E0,0.000000000E0
2.520195777E2,5.238646259E1,5.218417414E0,2.836841619E0,3.447742701E0,1.110291519E2,8.000000000E0,0.000000000E0
2.530300415E2,5.238644869E1,5.218474436E0,2.845068150E0,3.464713812E0,1.105788879E2,8.000000000E0,0.000000000E0
2.540776627E2,5.238643744E1,5.218517946E0,2.853298477E0,3.485485077E0,1.098528061E2,8.000000000E0,0.000000000E0
2.550181928E2,5.238642494E1,5.218565827E0,2.861482242E0,3.514055729E0,1.084537964E2,8.000000000E0,0.000000000E0
2.560787642E2,5.238641467E1,5.218609288E0,2.869576663E0,3.532983541E0,1.083889999E2,8.000000000E0,0.000000000E0
2.570386468E2,5.238639934E1,5.218669956E0,2.877659615E0,3.543706417E0,1.096517792E2,8.000000000E0,0.000000000E0
2.580426330E2,5.238638411E1,5.218734381E0,2.885675802E0,3.560726404E0,1.095000687E2,8.000000000E0,0.000000000E0
2.590352524E2,5.238636900E1,5.218794028E0,2.893614826E0,3.559052706E0,1.089829865E2,8.000000000E0,0.000000000E0
2.600147437E2,5.238635201E1,5.218874513E0,2.973217438E0,3.640870094E0,1.078172150E2,8.000000000E0,0.000000000E0
2.610333486E2,5.238633586E1,5.218950650E0,2.979510148E0,3.669942617E0,1.070636520E2,8.000000000E0,0.000000000E0
2.620376660E2,5.238632726E1,5.219000001E0,2.985849018E0,3.678264856E0,1.064486923E2,8.000000000E0,0.000000000E0
2.630184507E2,5.238631752E1,5.219054130E0,3.050835989E0,3.714402199E0,1.067698135E2,8.000000000E0,0.000000000E0
2.640244139E2,5.238630564E1,5.219116147E0,3.104275295E0,3.772258759E0,1.079913788E2,8.000000000E0,0.000000000E0
2.650594510E2,5.238629407E1,5.219171450E0,3.108635925E0,3.798370838E0,1.078462296E2,8.000000000E0,0.000000000E0
2.660390152E2,5.238628461E1,5.219218746E0,3.113061473E0,3.815623283E0,1.077927017E2,8.000000000E0,0.000000000E0
2.670318647E2,5.238627152E1,5.219282577E0,3.117522863E0,3.816943407E0,1.079395523E2,8.000000000E0,0.000000000E0
2.680201004E2,5.238625591E1,5.219349627E0,3.122123531E0,3.819171667E0,1.078244171E2,8.000000000E0,0.000000000E0
2.690201496E2,5.238624469E1,5.219401014E0,3.126702715E0,3.806951284E0,1.071085434E2,8.000000000E0,0.000000000E0
2.700275804E2,5.238623781E1,5.219431747E0,3.131318048E0,3.769415617E0,1.083569336E2,8.000000000E0,0.000000000E0
2.710270672E2,5.238622694E1,5.219473407E0,3.135919785E0,3.739727974E0,1.086374741E2,8.000000000E0,0.000000000E0
2.720429397E2,5.238621332E1,5.219529995E0,3.140613628E0,3.716191292E0,1.080830536E2,8.000000000E0,0.000000000E0
2.730232958E2,5.238620209E1,5.219590038E0,3.145266898E0,3.659385443E0,1.110551987E2,8.000000000E0,0.000000000E0
2.740339605E2,5.238618848E1,5.219643870E0,3.149864327E0,3.592544794E0,1.111897354E2,8.000000000E0,0.000000000E0
2.750260151E2,5.238617021E1,5.219720878E0,3.154377908E0,3.570885897E0,1.114463196E2,8.000000000E0,0.000000000E0
2.760881646E2,5.238615090E1,5.219798046E0,3.199421419E0,3.622597218E0,1.105971603E2,8.000000000E0,0.000000000E0
2.770526527E2,5.238613709E1,5.219851140E0,3.236908911E0,3.693509579E0,1.100644379E2,8.000000000E0,0.000000000E0
2.780615431E2,5.238612849E1,5.219896292E0,3.240057459E0,3.718902588E0,1.134591217E2,8.000000000E0,0.000000000E0
2.790254621E2,5.238611321E1,5.219948823E0,3.243318783E0,3.708116293E0,1.134957199E2,8.000000000E0,0.000000000E0
2.800345055E2,5.238609864E1,5.219991384E0,3.246761172E0,3.704157591E0,1.107055817E2,8.000000000E0,0.000000000E0
2.810466158E2,5.238608908E1,5.220029866E0,3.250159554E0,3.685560703E0,1.127620316E2,8.000000000E0,0.000000000E0
2.820231710E2,5.238608133E1,5.220068144E0,3.255400248E0,3.651242733E0,1.120141296E2,8.000000000E0,0.000000000E0
2.830180462E2,5.238607122E1,5.220115592E0,3.261991469E0,3.639276981E0,1.112811050E2,8.000000000E0,0.000000000E0
2.840248063E2,5.238606452E1,5.220142268E0,3.270630758E0,3.574291229E0,1.114081192E2,8.000000000E0,0.000000000E0
2.850251996E2,5.238605195E1,5.220188298E0,3.280553531E0,3.498871088E0,1.126755295E2,8.000000000E0,0.000000000E0
2.860327020E2,5.238603842E1,5.220242824E0,3.291751959E0,3.418470144E0,1.176704407E2,8.000000000E0,0.000000000E0
2.870733001E2,5.238603152E1,5.220266061E0,3.303819790E0,3.335675001E0,1.262042313E2,8.000000000E0,0.000000000E0
2.880280269E2,5.238602160E1,5.220288862E0,3.316112385E0,3.241365671E0,1.456923676E2,8.000000000E0,0.000000000E0
2.890913344E2,5.238600804E1,5.220306571E0,3.328223422E0,3.141542673E0,1.722814331E2,8.000000000E0,0.000000000E0
2.900712862E2,5.238598408E1,5.220306304E0,3.340810056E0,3.071169615E0,2.092998199E2,8.000000000E0,0.000000000E0
2.910282750E2,5.238595458E1,5.220273300E0,3.353837863E0,3.033805370E0,2.059353485E2,8.000000000E0,0.000000000E0
2.920277809E2,5.238592714E1,5.220248383E0,3.366612516E0,3.058583736E0,1.984099274E2,8.000000000E0,0.000000000E0
2.930392137E2,5.238589682E1,5.220230557E0,3.379563177E0,3.101462841E0,2.012200012E2,8.000000000E0,0.000000000E0
2.940317467E2,5.238586618E1,5.220209321E0,3.392856302E0,3.158168316E0,2.056764374E2,8.000000000E0,0.000000000E0
2.950195059E2,5.238584944E1,5.220191773E0,3.406912845E0,3.210180521E0,2.028810577E2,8.000000000E0,0.000000000E0
2.960189435E2,5.238583208E1,5.220173531E0,3.421135876E0,3.276925564E0,1.995925140E2,8.000000000E0,0.000000000E0
2.970374489E2,5.238578525E1,5.220153652E0,3.435231863E0,3.347525835E0,2.013422852E2,8.000000000E0,0.000000000E0
